dateTime,movieId,hall,size,state,city,address
2008-08-07 21:45:00,75,5,150,Georgia,Augusta,3828 William Turnpike
2019-05-22 17:00:00,66,3,300,Florida,Tampa,122 Mckee Flat Suite 088
2005-04-02 12:15:00,201,4,350,Illinois,Peoria,8952 Zhang Prairie
1998-02-09 06:00:00,449,3,375,Illinois,Peoria,1036 Edwards Flats Suite 078
2003-05-22 02:15:00,148,6,25,California,San Diego,7120 Jennifer Station
2018-08-09 20:30:00,87,9,325,Florida,Tampa,122 Mckee Flat Suite 088
2008-02-11 02:45:00,97,0,375,Texas,Dallas,91641 John Islands
2016-05-31 17:45:00,94,9,325,Georgia,Savannah,7083 Mahoney Street
2016-11-14 20:15:00,314,7,100,Pennsylvania,Allentown,0794 Miller Place
2005-06-22 07:15:00,256,6,100,Washington,Seattle,478 Thomas Rest Apt. 466
2009-08-11 20:00:00,255,2,275,Georgia,Atlanta,334 Simmons Branch Suite 380
2022-10-23 03:15:00,44,2,325,Illinois,Chicago,834 Christine Orchard Apt. 381
2009-01-12 12:15:00,40,4,325,Illinois,Springfield,0083 Jasmine Canyon Suite 151
2014-08-16 20:00:00,215,5,325,Washington,Tacoma,38500 Robert Meadow
1998-01-02 13:00:00,401,0,100,Georgia,Savannah,30546 Angela Grove
2014-02-08 13:15:00,30,8,200,California,Los Angeles,1697 Coleman Fork Suite 182
1995-08-07 02:15:00,60,3,150,Florida,Tampa,468 Ashley Lock
1996-09-10 04:30:00,282,4,50,California,San Diego,9944 April Squares
2014-09-03 14:15:00,246,1,275,Pennsylvania,Allentown,88034 Baker Trafficway
2020-06-01 05:45:00,434,9,400,California,Los Angeles,5567 Johnston Lodge Suite 478
2002-03-03 08:30:00,310,3,175,Illinois,Springfield,0083 Jasmine Canyon Suite 151
2003-09-21 19:30:00,73,7,175,Georgia,Savannah,30546 Angela Grove
2000-05-01 19:15:00,17,3,250,Pennsylvania,Allentown,0794 Miller Place
2011-04-24 03:45:00,7,0,275,Washington,Tacoma,0151 Nicole Road Apt. 213
2016-06-15 18:00:00,273,4,200,Florida,Tampa,122 Mckee Flat Suite 088
2007-03-04 17:00:00,51,5,175,Pennsylvania,Pittsburgh,360 Jessica Square
2006-10-05 20:15:00,337,4,25,Georgia,Savannah,7083 Mahoney Street
2016-10-06 17:30:00,174,8,250,Texas,Dallas,91641 John Islands
2020-06-25 05:45:00,434,4,125,California,Los Angeles,5567 Johnston Lodge Suite 478
2010-05-11 03:00:00,447,2,250,Georgia,Atlanta,38418 Vincent Passage Suite 503
2013-08-04 20:45:00,323,9,275,Washington,Tacoma,38500 Robert Meadow
2022-10-16 10:45:00,44,0,125,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2019-05-02 06:00:00,43,8,100,Florida,Tampa,122 Mckee Flat Suite 088
2020-05-12 09:15:00,167,1,375,Washington,Seattle,537 Mejia Wall Suite 409
2003-09-05 17:00:00,181,2,100,Pennsylvania,Pittsburgh,360 Jessica Square
2005-06-23 01:30:00,10,0,50,New York,Buffalo,150 Elizabeth Path Suite 550
2022-01-25 22:45:00,191,0,275,Washington,Tacoma,0151 Nicole Road Apt. 213
2019-04-01 21:45:00,439,4,350,Illinois,Peoria,8952 Zhang Prairie
2022-03-10 15:15:00,139,3,100,California,Los Angeles,1697 Coleman Fork Suite 182
1998-06-09 15:00:00,408,7,275,Washington,Spokane,37403 Leonard Circles Apt. 238
2000-07-17 00:30:00,235,3,400,Washington,Seattle,478 Thomas Rest Apt. 466
2008-05-24 06:15:00,121,6,50,Illinois,Peoria,8952 Zhang Prairie
2014-12-05 12:30:00,240,8,100,Georgia,Augusta,6344 Douglas Brooks
1997-05-17 01:45:00,331,0,375,Texas,Dallas,91641 John Islands
2015-04-01 07:00:00,260,9,325,Pennsylvania,Pittsburgh,360 Jessica Square
2019-09-17 22:15:00,461,8,150,California,Los Angeles,617 Jones Drive Suite 929
2008-09-10 21:45:00,481,5,400,California,Los Angeles,4620 Shannon Dale Suite 351
2001-03-05 06:30:00,249,2,375,Georgia,Augusta,3828 William Turnpike
2013-01-17 07:30:00,315,5,175,Georgia,Augusta,6344 Douglas Brooks
2016-06-15 05:45:00,273,3,375,Georgia,Savannah,7083 Mahoney Street
1995-09-07 16:30:00,158,2,175,Florida,Orlando,2453 Mary Meadow Apt. 952
2008-05-19 03:45:00,70,7,325,California,San Diego,7120 Jennifer Station
2020-02-18 16:45:00,271,0,375,Illinois,Peoria,8952 Zhang Prairie
2007-04-25 10:00:00,440,0,400,New York,Buffalo,264 Marshall Islands
2015-12-19 23:00:00,14,5,75,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2023-06-26 16:15:00,113,0,225,California,Los Angeles,4620 Shannon Dale Suite 351
1997-05-11 03:00:00,258,5,375,Illinois,Peoria,1036 Edwards Flats Suite 078
2000-10-19 08:00:00,425,4,25,Georgia,Savannah,7083 Mahoney Street
2002-04-30 21:30:00,415,3,75,Georgia,Atlanta,334 Simmons Branch Suite 380
1997-10-09 18:45:00,374,7,175,California,Los Angeles,4620 Shannon Dale Suite 351
2016-10-14 00:15:00,174,7,175,California,Los Angeles,4620 Shannon Dale Suite 351
2023-07-04 14:45:00,396,8,150,New York,Rochester,73551 West Spur
2014-12-05 14:00:00,149,8,75,California,San Diego,1921 Gonzalez Trace Apt. 906
2024-01-02 05:30:00,252,3,100,California,Los Angeles,1697 Coleman Fork Suite 182
2016-11-16 19:15:00,314,4,200,Illinois,Peoria,1036 Edwards Flats Suite 078
1997-07-24 03:15:00,287,4,150,New York,Rochester,73551 West Spur
1994-07-14 07:00:00,150,4,25,California,Los Angeles,1697 Coleman Fork Suite 182
2011-01-03 16:45:00,463,2,350,Florida,Miami,22522 Savage Rest Suite 648
2016-10-25 04:30:00,174,1,250,Illinois,Chicago,87747 Ross Parks Apt. 527
2004-06-30 15:15:00,362,4,125,California,Los Angeles,5567 Johnston Lodge Suite 478
2012-10-07 06:30:00,308,7,350,Georgia,Augusta,3828 William Turnpike
2002-04-03 03:30:00,42,1,25,Georgia,Savannah,30546 Angela Grove
2024-02-12 21:30:00,427,8,375,Florida,Tampa,91617 Cole Underpass
2004-06-09 09:30:00,376,8,50,Illinois,Springfield,0083 Jasmine Canyon Suite 151
2017-01-21 00:45:00,445,1,175,Illinois,Peoria,1036 Edwards Flats Suite 078
2021-02-01 22:45:00,214,8,225,Washington,Spokane,37403 Leonard Circles Apt. 238
2021-10-10 01:00:00,188,2,400,California,Los Angeles,4620 Shannon Dale Suite 351
2019-09-28 11:45:00,162,9,200,Georgia,Atlanta,049 William Parkways
2016-04-14 19:30:00,65,7,250,Pennsylvania,Allentown,88034 Baker Trafficway
2014-04-08 20:30:00,264,6,100,New York,Rochester,73551 West Spur
2000-04-15 10:30:00,204,2,25,Washington,Seattle,478 Thomas Rest Apt. 466
2020-07-07 20:45:00,172,9,75,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2005-07-23 23:30:00,391,4,125,California,Los Angeles,617 Jones Drive Suite 929
2022-03-07 03:00:00,139,1,250,Illinois,Chicago,87747 Ross Parks Apt. 527
2000-11-26 18:00:00,297,6,400,Georgia,Atlanta,334 Simmons Branch Suite 380
2014-07-02 02:30:00,422,3,125,California,San Diego,1921 Gonzalez Trace Apt. 906
2018-09-23 21:30:00,467,5,375,Illinois,Peoria,1036 Edwards Flats Suite 078
2022-01-28 12:30:00,191,4,250,Pennsylvania,Allentown,3419 Griffin Keys
2018-01-09 16:45:00,349,6,100,California,San Diego,9944 April Squares
1997-03-21 06:30:00,453,6,50,California,Los Angeles,1697 Coleman Fork Suite 182
2012-08-23 10:00:00,340,4,25,Florida,Tampa,4556 Lydia Junctions
2013-11-18 12:15:00,495,1,325,Georgia,Savannah,1835 Charles Trail
2001-08-18 08:00:00,243,2,100,Pennsylvania,Pittsburgh,360 Jessica Square
2023-01-18 18:30:00,499,6,250,Illinois,Chicago,834 Christine Orchard Apt. 381
2007-03-03 20:15:00,51,4,350,Georgia,Atlanta,049 William Parkways
2009-11-06 21:15:00,312,4,400,New York,Buffalo,150 Elizabeth Path Suite 550
1999-10-31 20:15:00,348,4,50,Washington,Spokane,37403 Leonard Circles Apt. 238
1995-10-10 19:30:00,101,5,325,Washington,Tacoma,38500 Robert Meadow
2020-06-22 03:00:00,29,3,150,Florida,Tampa,468 Ashley Lock
2019-09-11 20:45:00,162,0,250,New York,Rochester,73551 West Spur
2018-03-17 05:30:00,283,6,350,Florida,Orlando,8292 Phillips Unions Apt. 404
1999-04-10 07:45:00,145,8,175,California,Los Angeles,4620 Shannon Dale Suite 351
2001-08-03 08:15:00,9,5,50,Pennsylvania,Allentown,3419 Griffin Keys
1999-02-23 16:00:00,336,5,175,Pennsylvania,Pittsburgh,360 Jessica Square
2014-08-12 17:45:00,215,7,125,Georgia,Augusta,6344 Douglas Brooks
2012-04-08 01:30:00,304,8,25,Texas,Austin,96005 Barber Flats Apt. 267
2020-04-05 11:45:00,377,3,275,California,San Diego,9944 April Squares
2022-10-17 05:00:00,159,2,375,New York,Buffalo,150 Elizabeth Path Suite 550
2010-09-29 10:30:00,471,5,125,Illinois,Springfield,5869 Willis Summit
2007-06-27 21:30:00,142,5,175,Washington,Tacoma,577 Robinson Villages Apt. 588
1997-05-23 03:00:00,54,8,175,Georgia,Atlanta,38418 Vincent Passage Suite 503
2006-12-17 17:45:00,34,6,25,Florida,Orlando,2453 Mary Meadow Apt. 952
2020-04-25 16:00:00,384,0,125,Washington,Tacoma,38500 Robert Meadow
2021-10-03 22:15:00,146,9,375,Illinois,Peoria,1036 Edwards Flats Suite 078
2004-03-06 06:15:00,455,1,25,New York,Rochester,73551 West Spur
2016-12-31 18:30:00,0,9,350,Florida,Orlando,2453 Mary Meadow Apt. 952
2020-06-30 11:30:00,15,6,375,Florida,Tampa,468 Ashley Lock
2009-12-08 00:30:00,165,1,75,Illinois,Springfield,5869 Willis Summit
2007-01-03 14:00:00,34,1,325,Georgia,Atlanta,049 William Parkways
2020-10-29 10:45:00,86,9,375,Illinois,Peoria,1036 Edwards Flats Suite 078
2006-02-24 13:00:00,486,8,375,Florida,Tampa,91617 Cole Underpass
2018-08-04 06:45:00,135,5,250,Washington,Seattle,537 Mejia Wall Suite 409
1994-03-05 09:00:00,179,3,25,Washington,Tacoma,577 Robinson Villages Apt. 588
2023-01-04 04:30:00,375,8,400,Pennsylvania,Allentown,3419 Griffin Keys
2022-12-14 16:30:00,203,9,100,Florida,Tampa,91617 Cole Underpass
2024-01-27 20:15:00,427,6,100,Florida,Tampa,122 Mckee Flat Suite 088
1997-03-28 20:00:00,453,2,150,Florida,Orlando,8292 Phillips Unions Apt. 404
1998-01-22 10:45:00,371,2,400,New York,Rochester,2562 Don Garden Suite 520
2002-06-17 10:15:00,3,1,75,Illinois,Springfield,5869 Willis Summit
2019-11-06 10:00:00,420,7,375,Washington,Tacoma,0151 Nicole Road Apt. 213
1997-05-18 16:15:00,54,5,275,Washington,Spokane,37403 Leonard Circles Apt. 238
2020-06-19 12:45:00,434,5,350,California,Los Angeles,617 Jones Drive Suite 929
2002-12-17 12:15:00,390,6,225,Georgia,Atlanta,38418 Vincent Passage Suite 503
2018-02-07 09:45:00,98,6,350,Florida,Orlando,8292 Phillips Unions Apt. 404
2008-10-05 16:30:00,301,5,375,Illinois,Peoria,1036 Edwards Flats Suite 078
2018-03-15 21:15:00,283,4,75,Florida,Tampa,468 Ashley Lock
1998-06-22 18:30:00,120,4,50,Washington,Seattle,537 Mejia Wall Suite 409
2012-10-29 11:30:00,12,2,175,Florida,Orlando,2453 Mary Meadow Apt. 952
2004-03-05 00:30:00,484,0,50,New York,Buffalo,150 Elizabeth Path Suite 550
2009-07-12 04:45:00,345,3,325,Illinois,Chicago,87747 Ross Parks Apt. 527
2008-04-05 05:45:00,339,4,200,California,Los Angeles,4620 Shannon Dale Suite 351
2006-10-22 15:45:00,333,1,175,Georgia,Savannah,5686 Jones Lane
1998-12-13 13:00:00,400,4,125,New York,Buffalo,264 Marshall Islands
2004-05-04 03:30:00,117,3,275,New York,Buffalo,150 Elizabeth Path Suite 550
1999-02-09 03:00:00,497,3,300,California,Los Angeles,617 Jones Drive Suite 929
2021-03-13 10:15:00,470,0,250,Georgia,Augusta,6344 Douglas Brooks
2016-12-14 14:15:00,462,8,25,Pennsylvania,Allentown,88034 Baker Trafficway
2004-08-15 05:30:00,19,5,125,Texas,Dallas,91641 John Islands
2021-02-10 17:30:00,364,9,200,Illinois,Springfield,5869 Willis Summit
2019-09-22 11:15:00,263,0,375,New York,Rochester,2562 Don Garden Suite 520
1995-03-12 15:45:00,298,4,325,Washington,Seattle,478 Thomas Rest Apt. 466
2003-12-23 12:15:00,299,1,150,Texas,Dallas,91641 John Islands
2017-01-30 12:45:00,445,6,100,Florida,Tampa,122 Mckee Flat Suite 088
2022-03-07 20:00:00,285,7,100,Pennsylvania,Allentown,0794 Miller Place
1999-02-14 22:30:00,497,8,125,Washington,Tacoma,38500 Robert Meadow
2013-10-19 14:45:00,85,0,150,Florida,Orlando,2453 Mary Meadow Apt. 952
2021-06-16 02:45:00,451,7,300,Washington,Seattle,537 Mejia Wall Suite 409
2011-12-24 23:15:00,368,7,325,Georgia,Atlanta,680 Shawn Valleys
2011-04-19 03:30:00,7,5,175,Georgia,Augusta,6344 Douglas Brooks
2012-08-19 04:00:00,340,9,200,Florida,Miami,22522 Savage Rest Suite 648
2001-09-06 05:30:00,350,6,150,New York,Buffalo,264 Marshall Islands
2023-07-02 06:15:00,113,1,350,Pennsylvania,Allentown,3419 Griffin Keys
1999-02-17 07:45:00,95,0,25,Pennsylvania,Allentown,88034 Baker Trafficway
2023-05-05 14:00:00,231,0,225,Pennsylvania,Pittsburgh,360 Jessica Square
2002-03-02 15:15:00,344,8,75,Washington,Tacoma,577 Robinson Villages Apt. 588
2015-01-08 05:45:00,280,9,300,Pennsylvania,Allentown,3419 Griffin Keys
2023-10-03 15:30:00,107,2,200,New York,Rochester,73551 West Spur
1994-06-11 05:45:00,342,3,125,California,San Diego,7120 Jennifer Station
2001-06-13 00:45:00,421,3,400,Florida,Orlando,2453 Mary Meadow Apt. 952
1996-03-05 15:30:00,328,7,125,Florida,Tampa,122 Mckee Flat Suite 088
2018-03-20 17:00:00,303,7,100,Washington,Tacoma,38500 Robert Meadow
1997-09-20 15:30:00,367,3,25,California,Los Angeles,4620 Shannon Dale Suite 351
2023-04-30 12:15:00,293,6,200,Florida,Tampa,91617 Cole Underpass
2019-06-11 01:30:00,477,4,50,Washington,Seattle,537 Mejia Wall Suite 409
1999-09-08 06:00:00,279,1,125,Florida,Tampa,4556 Lydia Junctions
2016-04-16 07:30:00,65,5,300,New York,Buffalo,264 Marshall Islands
2018-11-20 22:00:00,346,6,200,Florida,Tampa,91617 Cole Underpass
2004-03-11 13:30:00,484,0,325,Illinois,Springfield,0083 Jasmine Canyon Suite 151
2020-06-19 04:00:00,29,5,300,Illinois,Springfield,0083 Jasmine Canyon Suite 151
2000-05-09 14:45:00,17,6,100,Pennsylvania,Pittsburgh,360 Jessica Square
2015-09-24 08:45:00,383,6,275,Florida,Miami,22522 Savage Rest Suite 648
2006-01-13 10:15:00,296,7,325,California,Los Angeles,5567 Johnston Lodge Suite 478
2008-10-20 14:00:00,301,4,300,Illinois,Springfield,5869 Willis Summit
1996-03-04 13:45:00,254,7,75,Georgia,Atlanta,334 Simmons Branch Suite 380
2003-05-01 19:15:00,479,8,125,Washington,Tacoma,38500 Robert Meadow
2002-04-13 19:45:00,42,9,150,Georgia,Atlanta,334 Simmons Branch Suite 380
2018-07-07 16:30:00,135,0,150,Florida,Orlando,2453 Mary Meadow Apt. 952
2006-11-16 05:45:00,143,3,350,New York,Rochester,73551 West Spur
2011-12-05 03:00:00,295,8,350,California,San Diego,7120 Jennifer Station
2005-04-18 13:00:00,201,7,50,Texas,Austin,70360 Jill Points
2020-10-07 01:30:00,137,3,225,Georgia,Atlanta,680 Shawn Valleys
2017-07-25 01:15:00,190,6,175,Georgia,Savannah,7083 Mahoney Street
1994-04-24 21:15:00,284,6,50,Washington,Tacoma,0151 Nicole Road Apt. 213
2007-12-05 07:00:00,457,9,350,Texas,Dallas,91641 John Islands
2003-10-24 18:15:00,131,4,250,Pennsylvania,Allentown,3419 Griffin Keys
2008-11-20 21:30:00,213,2,275,Georgia,Atlanta,334 Simmons Branch Suite 380
2012-08-15 13:45:00,340,0,125,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2016-11-29 18:00:00,314,3,275,New York,Buffalo,150 Elizabeth Path Suite 550
2020-12-29 07:45:00,124,7,125,Illinois,Chicago,834 Christine Orchard Apt. 381
2011-07-19 08:15:00,133,8,225,Florida,Miami,22522 Savage Rest Suite 648
1998-11-13 08:45:00,397,5,175,Georgia,Augusta,6344 Douglas Brooks
1999-09-28 01:15:00,279,9,125,Florida,Tampa,4556 Lydia Junctions
2016-08-05 01:00:00,465,0,375,Washington,Seattle,537 Mejia Wall Suite 409
2011-04-28 18:15:00,392,0,225,Pennsylvania,Pittsburgh,360 Jessica Square
2011-11-29 05:15:00,295,7,250,Pennsylvania,Allentown,88034 Baker Trafficway
2009-06-17 14:30:00,234,7,150,Texas,Austin,96005 Barber Flats Apt. 267
2007-11-14 15:00:00,212,5,125,Georgia,Savannah,7083 Mahoney Street
2000-05-27 16:30:00,17,3,375,New York,Buffalo,264 Marshall Islands
1999-03-04 16:15:00,336,8,250,Texas,Dallas,91641 John Islands
2018-01-06 04:00:00,349,1,275,Georgia,Atlanta,334 Simmons Branch Suite 380
2003-07-27 15:30:00,450,0,125,Washington,Tacoma,38500 Robert Meadow
1997-05-08 09:30:00,54,2,250,Georgia,Atlanta,049 William Parkways
2014-09-26 09:00:00,435,6,225,Georgia,Atlanta,680 Shawn Valleys
2002-09-11 10:30:00,456,3,300,Florida,Tampa,122 Mckee Flat Suite 088
2017-10-05 22:45:00,248,1,100,California,Los Angeles,5567 Johnston Lodge Suite 478
2019-03-27 00:15:00,130,6,100,Florida,Tampa,122 Mckee Flat Suite 088
2007-05-10 04:30:00,440,4,200,Florida,Tampa,122 Mckee Flat Suite 088
2005-11-03 01:30:00,270,2,325,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2022-07-06 07:45:00,326,8,175,Georgia,Atlanta,38418 Vincent Passage Suite 503
1999-02-14 13:15:00,95,4,225,Texas,Austin,70360 Jill Points
2009-12-21 21:30:00,485,2,50,Georgia,Savannah,7083 Mahoney Street
2002-11-09 08:00:00,398,9,125,Washington,Seattle,537 Mejia Wall Suite 409
2023-01-18 02:00:00,375,6,25,Illinois,Chicago,87747 Ross Parks Apt. 527
2010-12-29 19:45:00,482,6,75,Texas,Dallas,91641 John Islands
1999-08-28 00:30:00,265,1,25,Georgia,Savannah,30546 Angela Grove
1994-06-09 16:15:00,342,8,325,Georgia,Savannah,30546 Angela Grove
2009-06-17 03:15:00,475,6,75,Texas,Dallas,91641 John Islands
2013-05-26 14:45:00,176,8,300,Illinois,Peoria,1036 Edwards Flats Suite 078
2007-02-15 04:15:00,51,2,375,Illinois,Peoria,8952 Zhang Prairie
2010-08-15 07:45:00,122,5,400,Illinois,Chicago,87747 Ross Parks Apt. 527
1997-10-03 20:30:00,374,8,325,Georgia,Savannah,12635 Joseph Street Suite 224
2009-07-17 05:30:00,182,8,275,New York,Buffalo,264 Marshall Islands
2013-01-30 23:30:00,315,0,375,Illinois,Peoria,8952 Zhang Prairie
2014-08-03 17:45:00,403,5,400,Illinois,Chicago,87747 Ross Parks Apt. 527
1997-04-02 21:30:00,116,9,200,Georgia,Augusta,3828 William Turnpike
1997-04-23 19:15:00,1,9,250,Pennsylvania,Allentown,88034 Baker Trafficway
2007-09-16 11:15:00,177,6,100,New York,Rochester,821 Ruben Forges
1998-12-08 07:00:00,400,8,75,Georgia,Augusta,3828 William Turnpike
2023-01-18 11:30:00,375,5,50,Illinois,Peoria,8952 Zhang Prairie
2011-02-01 02:45:00,351,3,300,California,Los Angeles,617 Jones Drive Suite 929
2014-11-19 08:00:00,411,4,300,Georgia,Atlanta,680 Shawn Valleys
1998-07-27 12:45:00,13,4,350,Georgia,Atlanta,049 William Parkways
2010-12-07 17:00:00,395,7,100,Florida,Orlando,2453 Mary Meadow Apt. 952
2005-04-23 07:30:00,338,0,125,Georgia,Atlanta,680 Shawn Valleys
2021-06-02 09:00:00,209,4,400,New York,Buffalo,150 Elizabeth Path Suite 550
1994-05-10 21:15:00,284,8,150,New York,Rochester,821 Ruben Forges
2002-03-24 11:15:00,42,7,250,Florida,Tampa,468 Ashley Lock
2018-10-11 21:30:00,123,8,375,Georgia,Atlanta,334 Simmons Branch Suite 380
2007-08-28 18:15:00,352,5,350,California,Los Angeles,617 Jones Drive Suite 929
2013-10-08 19:45:00,483,8,25,Texas,Austin,96005 Barber Flats Apt. 267
2009-06-26 15:00:00,345,3,75,Florida,Tampa,4556 Lydia Junctions
2014-04-23 05:00:00,264,4,375,Florida,Orlando,8292 Phillips Unions Apt. 404
2002-02-17 23:45:00,310,7,100,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2020-02-22 04:45:00,370,7,350,Washington,Tacoma,577 Robinson Villages Apt. 588
2002-04-11 19:15:00,42,7,325,Georgia,Atlanta,680 Shawn Valleys
2002-12-18 09:00:00,390,4,300,Illinois,Springfield,5869 Willis Summit
2012-12-18 08:45:00,31,6,25,Georgia,Savannah,30546 Angela Grove
1997-08-23 15:15:00,358,3,275,California,San Diego,9944 April Squares
2016-09-07 04:00:00,200,3,100,Illinois,Peoria,8952 Zhang Prairie
2021-06-21 23:15:00,451,7,175,Georgia,Savannah,30546 Angela Grove
1996-03-20 06:00:00,62,6,25,California,Los Angeles,5567 Johnston Lodge Suite 478
2009-11-03 15:00:00,312,5,375,New York,Rochester,73551 West Spur
1997-10-04 20:30:00,129,7,175,Georgia,Savannah,30546 Angela Grove
2021-05-25 08:30:00,209,5,200,Illinois,Chicago,834 Christine Orchard Apt. 381
1994-04-25 19:15:00,284,6,400,California,San Diego,1921 Gonzalez Trace Apt. 906
2004-07-08 09:15:00,225,5,350,Georgia,Atlanta,680 Shawn Valleys
1997-11-07 12:00:00,491,7,100,Washington,Tacoma,38500 Robert Meadow
2010-05-30 13:45:00,447,2,350,Georgia,Savannah,5686 Jones Lane
2012-08-14 23:15:00,340,3,225,Georgia,Atlanta,38418 Vincent Passage Suite 503
2021-05-09 22:15:00,45,7,250,Pennsylvania,Allentown,88034 Baker Trafficway
2023-09-13 09:45:00,169,3,375,Illinois,Peoria,1036 Edwards Flats Suite 078
2004-05-04 13:45:00,117,0,175,Florida,Tampa,91617 Cole Underpass
1999-03-01 18:15:00,497,3,250,Pennsylvania,Allentown,0794 Miller Place
2009-12-30 02:00:00,406,2,350,Florida,Miami,22522 Savage Rest Suite 648
2017-08-17 08:15:00,69,4,100,Washington,Tacoma,38500 Robert Meadow
2018-02-23 17:15:00,49,8,300,Illinois,Peoria,1036 Edwards Flats Suite 078
2007-04-16 11:45:00,440,0,50,California,San Diego,1921 Gonzalez Trace Apt. 906
2004-09-29 04:45:00,59,1,275,Pennsylvania,Allentown,88034 Baker Trafficway
2016-05-26 12:45:00,273,6,350,New York,Rochester,2562 Don Garden Suite 520
2015-05-09 19:30:00,88,7,375,Washington,Tacoma,0151 Nicole Road Apt. 213
2018-01-30 02:00:00,84,8,75,Illinois,Chicago,87747 Ross Parks Apt. 527
2013-08-04 14:45:00,323,1,25,Florida,Miami,22522 Savage Rest Suite 648
2016-03-23 23:15:00,318,5,125,Georgia,Atlanta,38418 Vincent Passage Suite 503
2008-06-20 00:15:00,313,4,250,Pennsylvania,Allentown,3419 Griffin Keys
2009-07-31 03:15:00,255,4,300,Georgia,Savannah,12635 Joseph Street Suite 224
2012-08-03 04:45:00,189,1,250,Illinois,Chicago,87747 Ross Parks Apt. 527
2023-06-13 11:45:00,23,4,325,Pennsylvania,Allentown,88034 Baker Trafficway
2005-04-10 11:00:00,338,1,275,Georgia,Savannah,7083 Mahoney Street
2005-09-02 21:45:00,363,1,325,Georgia,Atlanta,680 Shawn Valleys
2005-02-04 11:45:00,433,4,175,Washington,Tacoma,577 Robinson Villages Apt. 588
1998-06-23 00:00:00,120,9,225,New York,Buffalo,150 Elizabeth Path Suite 550
2011-11-23 01:15:00,295,4,325,Pennsylvania,Allentown,88034 Baker Trafficway
2011-11-08 19:45:00,198,8,225,Illinois,Chicago,834 Christine Orchard Apt. 381
2022-07-27 13:15:00,257,9,75,Georgia,Savannah,5686 Jones Lane
1997-03-16 19:00:00,409,1,375,Georgia,Augusta,6344 Douglas Brooks
2005-04-22 22:15:00,201,0,150,Florida,Orlando,2453 Mary Meadow Apt. 952
2000-08-16 03:45:00,245,9,125,Washington,Seattle,537 Mejia Wall Suite 409
1998-11-30 19:00:00,385,1,275,Washington,Seattle,478 Thomas Rest Apt. 466
2017-05-10 23:00:00,442,8,25,Texas,Austin,96005 Barber Flats Apt. 267
2015-01-19 11:30:00,280,7,375,Illinois,Peoria,8952 Zhang Prairie
2006-09-28 16:45:00,337,9,75,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2000-08-05 18:30:00,138,7,300,Washington,Seattle,537 Mejia Wall Suite 409
2004-08-11 12:45:00,71,8,75,Illinois,Chicago,87747 Ross Parks Apt. 527
2021-09-07 07:15:00,306,6,50,Georgia,Augusta,3828 William Turnpike
2006-01-05 16:45:00,220,1,175,New York,Buffalo,264 Marshall Islands
2023-01-22 02:30:00,375,7,250,Illinois,Springfield,5869 Willis Summit
2006-10-26 08:45:00,337,2,400,Florida,Tampa,91617 Cole Underpass
1995-05-06 06:30:00,136,7,200,California,Los Angeles,617 Jones Drive Suite 929
2012-05-17 00:45:00,57,6,375,Washington,Spokane,37403 Leonard Circles Apt. 238
2005-06-30 18:00:00,83,1,275,Georgia,Atlanta,334 Simmons Branch Suite 380
2017-04-21 08:00:00,2,9,25,Illinois,Peoria,8952 Zhang Prairie
2012-10-13 20:15:00,332,5,25,Georgia,Savannah,30546 Angela Grove
2006-12-23 05:30:00,48,5,200,Illinois,Chicago,834 Christine Orchard Apt. 381
1998-12-02 08:15:00,413,9,325,Florida,Tampa,122 Mckee Flat Suite 088
2006-08-21 06:00:00,28,9,200,Georgia,Augusta,3828 William Turnpike
2006-11-22 14:00:00,143,2,375,Pennsylvania,Allentown,3419 Griffin Keys
2011-04-22 23:00:00,392,2,200,New York,Rochester,73551 West Spur
2005-08-29 11:00:00,275,1,375,Washington,Seattle,537 Mejia Wall Suite 409
2018-08-13 20:00:00,87,0,225,California,Los Angeles,5567 Johnston Lodge Suite 478
1997-08-15 03:30:00,358,9,325,California,San Diego,9944 April Squares
2018-08-10 02:45:00,404,1,150,Illinois,Chicago,834 Christine Orchard Apt. 381
2020-06-06 12:30:00,15,1,150,Washington,Tacoma,0151 Nicole Road Apt. 213
2009-07-17 10:30:00,345,6,325,Pennsylvania,Allentown,0794 Miller Place
2006-02-10 04:30:00,38,6,150,Georgia,Savannah,1835 Charles Trail
2004-07-15 23:00:00,225,5,75,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2023-02-05 00:30:00,472,3,75,Florida,Tampa,4556 Lydia Junctions
2023-06-20 15:00:00,218,0,100,Georgia,Savannah,30546 Angela Grove
1996-09-26 20:45:00,282,5,175,Pennsylvania,Pittsburgh,360 Jessica Square
1995-05-27 16:30:00,494,5,125,Georgia,Savannah,7083 Mahoney Street
2009-03-08 01:15:00,360,2,200,Illinois,Peoria,1036 Edwards Flats Suite 078
2009-01-08 16:15:00,324,7,325,Georgia,Savannah,12635 Joseph Street Suite 224
2008-07-19 02:00:00,175,2,250,Georgia,Atlanta,049 William Parkways
2005-03-08 17:00:00,197,5,300,New York,Buffalo,264 Marshall Islands
